|Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|Unnamed: 0.1.1.1|Unnamed: 0.1.1.1.1|Unnamed: 0.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1|index|Item_Identifier|Item_Weight|Item_Fat_Content|Item_Visibility|Item_Type|Item_MRP|Outlet_Identifier|Outlet_Establishment_Year|Outlet_Size|Outlet_Location_Type|Outlet_Type|Item_Outlet_Sales
2938|2938|2938|2938|2938|2938|2938|2938|2938.0|2938|FDJ56|8.985|Low Fat|0.183774965|Fruits and Vegetables|101.77|OUT045|2002||Tier 2|Supermarket Type1|798.96
2939|2939|2939|2939|2939|2939|2939|2939|2939.0|2939|NCB18|19.6|Low Fat|0.041283361|Household|87.0514|OUT035|2004|Small|Tier 2|Supermarket Type1|2125.2336
2940|2940|2940|2940|2940|2940|2940|2940|2940.0|2940|FDZ20|16.1|Low Fat|0.057422821|Fruits and Vegetables|253.7356|OUT010|1998||Tier 3|Grocery Store|508.6712
2941|2941|2941|2941|2941|2941|2941|2941|2941.0|2941|NCR50|20.2|Low Fat|0.011820087|Household|151.634|OUT046|1997|Small|Tier 1|Supermarket Type1|1990.7420000000002
2942|2942|2942|2942|2942|2942|2942|2942|2942.0|2942|FDL24|10.3|Regular|0.024891881|Baking Goods|170.9422|OUT035|2004|Small|Tier 2|Supermarket Type1|3103.9596
2943|2943|2943|2943|2943|2943|2943|2943|2943.0|2943|FDU38|10.8|Low Fat|0.138171603|Dairy|191.4504|OUT010|1998||Tier 3|Grocery Store|575.2512
2944|2944|2944|2944|2944|2944|2944|2944|2944.0|2944|DRB48|16.75|Regular|0.041599644|Soft Drinks|40.9822|OUT010|1998||Tier 3|Grocery Store|157.1288
2945|2945|2945|2945|2945|2945|2945|ù*ùfsfsf///|2945.0|2945|FDS27||Regular|0.021812599999999998|Meat|194.71099999999998|OUT019|1985|Small|Tier 1|Grocery Store|196.41099999999997
2946|2946|2946|2946|2946|2946|2946|2946|2946.0|2946|FDR43|18.2|Low Fat|0.161740582|Fruits and Vegetables|38.419000000000004|OUT049|1999|Medium|Tier 1|Supermarket Type1|805.618
2947|2947|2947|2947|2947|2947|2947|2947|2947.0|2947|FDI12|9.395|Regular|0.10096683699999999|Baking Goods|86.8856|OUT017|2007||Tier 2|Supermarket Type1|2548.6824
2948|2948|2948|2948|2948|2948|2948|2948|2948.0|2948|FDU08||LF|0.027183141|Fruits and Vegetables|99.7042|OUT027|1985|Medium|Tier 3|Supermarket Type3|3868.9638
2949|2949|2949|2949|2949|2949|2949|2949|2949.0|2949|FDT56||Regular|0.115032648|Fruits and Vegetables|58.0246|OUT027|1985|Medium|Tier 3|Supermarket Type3|2143.2102
2950|2950|2950|2950|2950|2950|2950|2950|2950.0|2950|DRD15||Low Fat|0.09944232900000001|Dairy|233.1642|OUT019|1985|Small|Tier 1|Grocery Store|697.0926
2951|2951|2951|2951|2951|2951|2951|2951|2951.0|2951|FDK26|5.46|Regular|0.032308482|Canned|185.22400000000002|OUT018|2009|Medium|Tier 3|Supermarket Type2|2423.512
2952|2952|2952|2952|2952|2952|2952|2952|courage!!!|2952|DRJ13|12.65|Low Fat|0.063246037|Soft Drinks|159.2578|OUT017|2007||Tier 2|Supermarket Type1|2406.867
2953|2953|2953|2953|2953|2953|2953|2953|2953.0|2953|FDP44|16.5|Regular|0.079713576|Fruits and Vegetables|101.3332|OUT046|1997|Small|Tier 1|Supermarket Type1|1537.9979999999994
2954|2954|2954|2954|2954|2954|2954|2954|2954.0|2954|FDV40|17.35|Low Fat|0.014679558|Frozen Foods|73.6038|OUT013|1987|High|Tier 3|Supermarket Type1|739.038
2955|2955|2955|2955|2955|2955|2955|2955|2955.0|2955|FDN28|5.88|Regular|0.030247903|Frozen Foods|101.399|OUT046|1997|Small|Tier 1|Supermarket Type1|2063.98
2956|2956|2956|2956|2956|2956|2956|2956|2956.0|2956|FDY13|12.1|Low Fat|0.030297819|Canned|74.767|OUT017|2007||Tier 2|Supermarket Type1|1454.773
2957|2957|2957|2957|2957|2957|2957|2957|2957.0|2957|NCM17|7.93|Low Fat|0.07113587|Health and Hygiene|42.7086|OUT046|1997|Small|Tier 1|Supermarket Type1|356.8688
2958|2958|2958|2958|2958|2958|2958|2958|2958.0|2958|DRE48|8.43|LF|0.017322453999999998|Soft Drinks|196.8768|OUT035|2004|Small|Tier 2|Supermarket Type1|3350.3056
2959|2959|2959|2959|2959|2959|2959|2959|2959.0|2959|FDA57||LF|0.039451625|Snack Foods|39.548|OUT027|1985|Medium|Tier 3|Supermarket Type3|1358.2320000000002
2960|2960|2960|2960|2960|2960|2960|2960|2960.0|2960|NCX18|14.15|Low Fat|0.0|Household|197.111|OUT049|1999|Medium|Tier 1|Supermarket Type1|3731.809
2961|2961|2961|2961|2961|2961|2961|2961|2961.0|2961|DRK13||Low Fat|0.114609875|Soft Drinks|197.0084|OUT027|1985|Medium|Tier 3|Supermarket Type3|3372.9428
2962|2962|2962|2962|2962|2962|2962|2962|2962.0|2962|FDL57||Regular|0.11744283800000001|Snack Foods|257.7304|OUT019|1985|Small|Tier 1|Grocery Store|774.9912
2963|2963|2963|2963|2963|2963|2963|ù*ùfsfsf///|2963.0|2963|FDR27|15.1|Regular|0.160852421|Meat|131.3942|OUT010|1998||Tier 3|Grocery Store|397.4826
2964|2964|2964|2964|2964|2964|2964|2964|2964.0|2964|FDB52|17.75|Low Fat|0.03048292|Dairy|257.2672|OUT049|1999|Medium|Tier 1|Supermarket Type1|3068.0064
2965|2965|2965|2965|2965|2965|2965|2965|2965.0|2965|FDQ10|12.85|Low Fat|0.033314389|Snack Foods|171.6422|OUT018|2009|Medium|Tier 3|Supermarket Type2|3276.4018
2966|2966|2966|2966|2966|2966|2966|2966|2966.0|2966|FDY60|10.5|Regular|0.044139551|Baking Goods|143.9128|OUT010|1998||Tier 3|Grocery Store|143.8128
2967|2967|2967|2967|2967|2967|2967|2967|hello|2967|FDH33||Low Fat|0.0|Snack Foods|44.1428|OUT027|1985|Medium|Tier 3|Supermarket Type3|1362.2268
2968|2968|2968|2968|2968|2968|2968|2968|2968.0|2968|FDG56||Regular|0.071106549|Fruits and Vegetables|60.5536|OUT027|1985|Medium|Tier 3|Supermarket Type3|2143.876
2969|2969|2969|2969|2969|2969|2969|2969|Allez au boulot ! :)|2969|FDS07|12.35|Low Fat|0.099674817|Fruits and Vegetables|112.2518|OUT013|1987|High|Tier 3|Supermarket Type1|1366.2216
2970|2970|2970|2970|2970|2970|2970|2970|2970.0|2970|FDZ13|7.84|Regular|0.153806271|Canned|51.335|OUT045|2002||Tier 2|Supermarket Type1|1198.44
2971|2971|2971|2971|2971|2971|2971|2971|2971.0|2971|FDO31|6.76|reg|0.028958563|Fruits and Vegetables|78.396|OUT013|1987|High|Tier 3|Supermarket Type1|1757.7120000000002
2972|2972|2972|2972|2972|2972|2972|2972|2972.0|2972|DRD49|9.895|Low Fat|0.168780385|Soft Drinks|236.8564|OUT017|2007||Tier 2|Supermarket Type1|4767.128
2973|2973|2973|2973|2973|2973|2973|2973|2973.0|2973|FDW12|8.315|reg|0.035627489|Baking Goods|146.6444|OUT049|1999|Medium|Tier 1|Supermarket Type1|870.8664
2974|2974|2974|2974|2974|2974|2974|2974|2974.0|2974|FDP57|17.5|Low Fat|0.052657753|Snack Foods|103.699|OUT018|2009|Medium|Tier 3|Supermarket Type2|1031.99
2975|2975|2975|2975|2975|2975|2975|2975|2975.0|2975|FDO21|11.6|Regular|0.009754895999999999|Snack Foods|223.0404|OUT013|1987|High|Tier 3|Supermarket Type1|2025.3636
2976|2976|2976|2976|2976|2976|2976|2976|2976.0|2976|NCY18|7.285|Low Fat|0.031151632999999998|Household|173.2054|OUT046|1997|Small|Tier 1|Supermarket Type1|4902.9512
2977|2977|2977|2977|2977|2977|2977|2977|2977.0|2977|NCR30|20.6|Low Fat|0.11882768199999999|Household|75.0696|OUT010|1998||Tier 3|Grocery Store|149.1392
2978|2978|2978|2978|2978|2978|2978|2978|2978.0|2978|FDZ20|16.1|Low Fat|0.034501016|Fruits and Vegetables|255.7356|OUT017|2007||Tier 2|Supermarket Type1|2543.356
2979|2979|2979|2979|2979|2979|2979|2979|2979.0|2979|NCK17|11.0|Low Fat|0.038109194|Health and Hygiene|40.948|OUT017|2007||Tier 2|Supermarket Type1|479.376
2980|2980|2980|2980|2980|2980|2980|2980|2980.0|2980|FDX26|17.7|Low Fat|0.087791917|Dairy|180.6292|OUT035|2004|Small|Tier 2|Supermarket Type1|3101.2964
2981|2981|2981|2981|2981|2981|2981|2981|2981.0|2981|FDR24|17.35|Regular|0.062839798|Baking Goods|90.883|OUT035|2004|Small|Tier 2|Supermarket Type1|1707.777
2982|2982|2982|2982|2982|2982|2982|2982|2982.0|2982|FDQ22||Low Fat|0.029595637|Snack Foods|40.9822|OUT027|1985|Medium|Tier 3|Supermarket Type3|864.2084
2983|2983|2983|2983|2983|2983|2983|2983|2983.0|2983|FDP07|18.2|Low Fat|0.090267996|Fruits and Vegetables|194.71099999999998|OUT018|2009|Medium|Tier 3|Supermarket Type2|4910.275
2984|2984|2984|2984|2984|2984|2984|2984|2984.0|2984|FDV04|7.825|Regular|0.150248468|Frozen Foods|155.2288|OUT049|1999|Medium|Tier 1|Supermarket Type1|1257.0304
2985|2985|2985|2985|2985|2985|2985|2985|2985.0|2985|FDL48|19.35|Regular|0.08239432099999999|Baking Goods|48.5034|OUT049|1999|Medium|Tier 1|Supermarket Type1|243.017
2986|2986|2986|2986|2986|2986|2986|2986|2986.0|2986|FDE16|8.895|Low Fat|0.026451027999999998|Frozen Foods|210.3954|OUT018|2009|Medium|Tier 3|Supermarket Type2|5001.4896
2987|2987|2987|2987|2987|2987|2987|2987|2987.0|2987|NCK42|7.475|Low Fat|0.01319424|Household|217.4192|OUT017|2007||Tier 2|Supermarket Type1|4314.384
2988|2988|2988|2988|2988|2988|2988|2988|2988.0|2988|FDJ53|10.5|Low Fat|0.071257912|Frozen Foods|121.3098|OUT046|1997|Small|Tier 1|Supermarket Type1|843.5686
2989|2989|2989|2989|2989|2989|2989|2989|2989.0|2989|FDH58|12.3|Low Fat|0.036908933|Snack Foods|115.9834|OUT013|1987|High|Tier 3|Supermarket Type1|2073.3012
2990|2990|2990|2990|2990|2990|Allez au boulot ! :)|2990|2990.0|2990|FDD46|6.035|Low Fat|0.141475625|Snack Foods|155.0998|OUT049|1999|Medium|Tier 1|Supermarket Type1|1230.3984
2991|2991|2991|2991|2991|2991|2991|2991|2991.0|2991|FDW58|20.75|LF|0.007551665|Snack Foods|107.1622|OUT035|2004|Small|Tier 2|Supermarket Type1|1693.7952
2992|2992|2992|2992|2992|2992|2992|2992|2992.0|2992|NCL07|13.85|Low Fat|0.031338557999999996|Others|41.048|OUT046|1997|Small|Tier 1|Supermarket Type1|639.168
2993|2993|2993|2993|2993|2993|2993|2993|2993.0|2993|FDU12|15.5|Regular|0.075904695|Baking Goods|263.9568|OUT045|2002||Tier 2|Supermarket Type1|4745.8224
2994|2994|2994|2994|2994|2994|2994|2994|2994.0|2994|FDO52|11.6|Regular|0.07760107|Frozen Foods|171.0106|OUT017|2007||Tier 2|Supermarket Type1|3079.9908
2995|2995|2995|2995|2995|2995|2995|2995|2995.0|2995|FDT16||Regular|0.048426708|Frozen Foods|258.7278|OUT027|1985|Medium|Tier 3|Supermarket Type3|5466.8838
2996|2996|2996|2996|2996|2996|2996|2996|2996.0|2996|FDG12|6.635|Regular|0.00636189|Baking Goods|121.1098|OUT017|2007||Tier 2|Supermarket Type1|2651.2156
2997|2997|2997|2997|2997|2997|2997|2997|2997.0|2997|FDX22|6.785|Regular|0.023021406|Snack Foods|208.9928|OUT045|2002||Tier 2|Supermarket Type1|2103.928
2998|2998|2998|2998|2998|2998|2998|2998|2998.0|2998|DRG37|16.2|Low Fat|0.019378432|Soft Drinks|156.4972|OUT046|1997|Small|Tier 1|Supermarket Type1|1090.5804
2999|2999|2999|2999|2999|2999|2999|2999|2999.0|2999|FDI26|5.94|Low Fat|0.035084073|Canned|176.4344|OUT017|2007||Tier 2|Supermarket Type1|2141.2128
3000|3000|3000|3000|3000|3000|3000|3000|3000.0|3000|FDK34|13.35|Low Fat|0.038604817|Snack Foods|236.3564|OUT045|2002||Tier 2|Supermarket Type1|2145.2076
3001|3001|3001|3001|3001|3001|3001|3001|3001.0|3001|FDO25|6.3|Low Fat|0.21332355|Canned|208.52700000000002|OUT010|1998||Tier 3|Grocery Store|419.454
3002|3002|3002|3002|3002|3002|3002|3002|3002.0|3002|FDV47|17.1|Low Fat|0.054514169|Breads|84.4566|OUT017|2007||Tier 2|Supermarket Type1|591.8962
3003|3003|3003|3003|3003|3003|3003|3003|3003.0|3003|FDU13|8.355|Low Fat|0.187850233|Canned|146.5418|OUT049|1999|Medium|Tier 1|Supermarket Type1|2501.4106
3004|3004|3004|3004|3004|3004|3004|3004|3004.0|3004|FDN57|18.25|Low Fat|0.054455125|Snack Foods|142.0154|OUT018|2009|Medium|Tier 3|Supermarket Type2|850.8924
3005|3005|3005|3005|3005|3005|3005|3005|3005.0|3005|DRG01||Low Fat|0.044660955|Soft Drinks|74.767|OUT027|1985|Medium|Tier 3|Supermarket Type3|2679.845
3006|3006|3006|3006|3006|3006|3006|3006|3006.0|3006|FDU57||Regular|0.089120516|Snack Foods|149.8708|OUT027|1985|Medium|Tier 3|Supermarket Type3|3611.2992
3007|3007|3007|3007|3007|3007|3007|3007|3007.0|3007|FDF24||Regular|0.02524761|Baking Goods|81.9934|OUT027|1985|Medium|Tier 3|Supermarket Type3|3439.5228
3008|3008|3008|3008|3008|3008|3008|3008|3008.0|3008|FDP39|12.65|Low Fat|0.069707771|Meat|51.0324|OUT018|2009|Medium|Tier 3|Supermarket Type2|727.0536
3009|3009|3009|3009|3009|3009|3009|3009|3009.0|3009|DRJ39||Low Fat|0.036150153|Dairy|219.5482|OUT027|1985|Medium|Tier 3|Supermarket Type3|5695.2532
3010|3010|3010|3010|3010|3010|3010|3010|3010.0|3010|FDN02|16.5|Low Fat|0.074245348|Canned|208.2638|OUT017|2007||Tier 2|Supermarket Type1|4762.4674
3011|3011|3011|3011|3011|3011|3011|3011|3011.0|3011|FDS24|20.85|reg|0.062321222|Baking Goods|87.2514|OUT049|1999|Medium|Tier 1|Supermarket Type1|265.6542
3012|3012|3012|3012|3012|3012|3012|3012|3012.0|3012|FDW51|6.155|Regular|0.158441218|Meat|213.75599999999997|OUT010|1998||Tier 3|Grocery Store|852.2239999999997
3013|3013|3013|3013|3013|3013|3013|3013|3013.0|3013|NCR29|7.565|Low Fat|0.054630544|Health and Hygiene|57.393|OUT035|2004|Small|Tier 2|Supermarket Type1|735.709
3014|3014|3014|3014|3014|3014|3014|3014|3014.0|3014|FDE29|8.905|Low Fat|0.143419394|Frozen Foods|61.4878|OUT045|2002||Tier 2|Supermarket Type1|1151.1682
3015|3015|3015|3015|3015|3015|3015|3015|3015.0|3015|NCX54|9.195|Low Fat|0.048059871|Household|105.8622|OUT046|1997|Small|Tier 1|Supermarket Type1|2223.1062
3016|3016|3016|3016|3016|3016|3016|3016|3016.0|3016|FDF02|16.2|Low Fat|0.103894671|Canned|101.29899999999999|OUT018|2009|Medium|Tier 3|Supermarket Type2|1857.582
3017|3017|3017|3017|3017|3017|3017|3017|3017.0|3017|NCR53||Low Fat|0.253947823|Health and Hygiene|223.8404|OUT019|1985|Small|Tier 1|Grocery Store|675.1212
3018|3018|3018|3018|3018|3018|3018|3018|3018.0|3018|FDV01||Regular|0.148737487|Canned|155.1314|OUT019|1985|Small|Tier 1|Grocery Store|155.1314
3019|3019|3019|3019|3019|3019|3019|3019|3019.0|3019|FDX46|12.3|Regular|0.058207114000000004|Snack Foods|59.1562|OUT049|1999|Medium|Tier 1|Supermarket Type1|1185.124
3020|3020|3020|3020|3020|3020|3020|3020|3020.0|3020|DRD25|6.135|Low Fat|0.078957122|Soft Drinks|111.986|OUT035|2004|Small|Tier 2|Supermarket Type1|1697.79
3021|3021|3021|3021|3021|3021|3021|3021|3021.0|3021|FDX57|17.25|Regular|0.0|Snack Foods|95.2068|OUT013|1987|High|Tier 3|Supermarket Type1|2721.7904
3022|3022|3022|3022|3022|3022|3022|3022|3022.0|3022|FDA04|11.3|Regular|0.066729996|Frozen Foods|257.2962|OUT046|1997|Small|Tier 1|Supermarket Type1|4920.9278
3023|3023|3023|3023|3023|3023|3023|3023|3023.0|3023|FDB04||Regular|0.1107011|Dairy|88.6856|OUT019|1985|Small|Tier 1|Grocery Store|351.5424
3024|3024|3024|3024|3024|3024|3024|3024|3024.0|3024|NCR41|17.85|Low Fat|0.018052019|Health and Hygiene|96.6094|OUT049|1999|Medium|Tier 1|Supermarket Type1|856.8846
3025|3025|3025|3025|3025|3025|3025|3025|3025.0|3025|FDE24|14.85|Low Fat|0.15643727|Baking Goods|142.0812|OUT010|1998||Tier 3|Grocery Store|284.9624
3026|3026|3026|3026|3026|3026|3026|3026|3026.0|3026|NCM41|16.5|Low Fat|0.035728302|Health and Hygiene|95.212|OUT045|2002||Tier 2|Supermarket Type1|838.908
3027|3027|3027|3027|3027|3027|3027|3027|3027.0|3027|DRG13|17.25|Low Fat|0.03717912|Soft Drinks|162.5526|OUT035|2004|Small|Tier 2|Supermarket Type1|5920.2936
3028|3028|3028|3028|3028|3028|3028|3028|hello|3028|FDV34|10.695|Regular|0.019123874|Snack Foods|73.0038|OUT010|1998||Tier 3|Grocery Store|147.8076
3029|3029|3029|3029|3029|3029|3029|3029|3029.0|3029|FDK24||Low Fat|0.177354373|Baking Goods|46.6744|OUT019|1985|Small|Tier 1|Grocery Store|135.8232
3030|3030|3030|3030|3030|3030|3030|3030|Allez au boulot ! :)|3030|FDX46|12.3|Regular|0.058116758|Snack Foods|57.5562|OUT046|1997|Small|Tier 1|Supermarket Type1|651.8182
3031|3031|3031|3031|3031|3031|3031|3031|3031.0|3031|NCB31|6.235|Low Fat|0.118915034|Household|264.791|OUT045|2002||Tier 2|Supermarket Type1|2103.928
3032|3032|3032|3032|3032|3032|3032|3032|3032.0|3032|FDR55|12.15|Regular|0.131973625|Fruits and Vegetables|187.9872|OUT013|1987|High|Tier 3|Supermarket Type1|2458.1336
3033|3033|3033|3033|3033|3033|3033|3033|3033.0|3033|FDY28|7.47|Regular|0.0|Frozen Foods|211.8218|OUT045|2002||Tier 2|Supermarket Type1|6411.654
3034|3034|3034|3034|3034|3034|3034|3034|3034.0|3034|FDM16|8.155|Regular|0.033555399|Frozen Foods|74.7354|OUT046|1997|Small|Tier 1|Supermarket Type1|1655.1788
3035|3035|3035|3035|3035|3035|3035|3035|3035.0|3035|FDJ33|8.895|Regular|0.088681966|Snack Foods|121.973|OUT018|2009|Medium|Tier 3|Supermarket Type2|2956.152
3036|3036|3036|3036|3036|3036|3036|3036|3036.0|3036|FDF33|7.97|Low Fat|0.021623213999999998|Seafood|107.6596|OUT018|2009|Medium|Tier 3|Supermarket Type2|1833.6132
3037|3037|3037|3037|3037|3037|3037|3037|3037.0|3037|DRH36|16.2|Low Fat|0.033373747999999995|Soft Drinks|74.0696|OUT035|2004|Small|Tier 2|Supermarket Type1|894.8352
3038|3038|3038|3038|3038|3038|3038|3038|3038.0|3038|NCS53|14.5|Low Fat|0.08991776900000001|Health and Hygiene|160.3604|OUT049|1999|Medium|Tier 1|Supermarket Type1|2852.2872
3039|3039|3039|3039|3039|3039|3039|3039|3039.0|3039|NCN53||Low Fat|0.053148497|Health and Hygiene|36.3874|OUT019|1985|Small|Tier 1|Grocery Store|105.8622
3040|3040|3040|3040|3040|3040|3040|3040|3040.0|3040|FDC38|15.7|Low Fat|0.122470805|Canned|131.7942|OUT035|2004|Small|Tier 2|Supermarket Type1|1987.4129999999998
3041|3041|3041|3041|3041|3041|3041|3041|3041.0|3041|FDD36|13.3|Low Fat|0.035607579|Baking Goods|119.9124|OUT010|1998||Tier 3|Grocery Store|118.5124
3042|3042|3042|3042|3042|3042|3042|3042|3042.0|3042|FDF22|6.865|Low Fat|0.056819935999999995|Snack Foods|212.6218|OUT035|2004|Small|Tier 2|Supermarket Type1|2137.218
3043|3043|3043|3043|3043|3043|3043|3043|3043.0|3043|FDB16|8.21|Low Fat|0.044925784|Dairy|86.0198|OUT046|1997|Small|Tier 1|Supermarket Type1|1569.9564
3044|3044|3044|3044|3044|3044|3044|3044|3044.0|3044|FDR26|20.7|Low Fat|0.07169998400000001|Dairy|177.6028|OUT010|1998||Tier 3|Grocery Store|531.3084
3045|3045|3045|3045|3045|3045|3045|3045|3045.0|3045|FDO52|11.6|Regular|0.077321087|Frozen Foods|169.3106|OUT045|2002||Tier 2|Supermarket Type1|2224.4378
3046|3046|3046|3046|3046|3046|3046|3046|3046.0|3046|FDF16||Low Fat|0.150806666|Frozen Foods|149.0076|OUT019|1985|Small|Tier 1|Grocery Store|295.6152
3047|3047|3047|3047|3047|3047|3047|3047|3047.0|3047|FDR52|12.65|Regular|0.127283051|Frozen Foods|191.7846|OUT010|1998||Tier 3|Grocery Store|382.1692
3048|3048|3048|3048|3048|3048|3048|3048|3048.0|3048|FDW38||Regular|0.138008431|Dairy|54.8298|OUT027|1985|Medium|Tier 3|Supermarket Type3|1348.245
3049|3049|3049|3049|3049|3049|3049|3049|3049.0|3049|FDK03|12.6|Regular|0.074035365|Dairy|256.1356|OUT049|1999|Medium|Tier 1|Supermarket Type1|4578.0408
3050|3050|3050|3050|3050|3050|3050|3050|3050.0|3050|FDQ33|13.35|Low Fat|0.09172306599999999|Snack Foods|148.8708|OUT017|2007||Tier 2|Supermarket Type1|3761.77
3051|3051|3051|3051|3051|3051|3051|3051|3051.0|3051|DRF23|4.61|Low Fat|0.122901056|Hard Drinks|174.4396|OUT045|2002||Tier 2|Supermarket Type1|2616.594
3052|3052|3052|3052|3052|3052|3052|3052|3052.0|3052|FDI15|13.8|Low Fat|0.0|Dairy|263.7884|OUT049|1999|Medium|Tier 1|Supermarket Type1|3709.8376
3053|3053|3053|3053|3053|3053|3053|3053|3053.0|3053|NCL41||Low Fat|0.073077197|Health and Hygiene|34.3216|OUT019|1985|Small|Tier 1|Grocery Store|34.6216
3054|3054|3054|3054|3054|3054|3054|3054|3054.0|3054|FDW40|14.0|Regular|0.175991929|Frozen Foods|140.7812|OUT010|1998||Tier 3|Grocery Store|142.4812
3055|3055|3055|3055|3055|3055|3055|3055|3055.0|3055|FDZ12|9.17|Low Fat|0.17236542800000001|Baking Goods|144.847|OUT010|1998||Tier 3|Grocery Store|572.5880000000002
3056|3056|3056|3056|3056|3056|3056|3056|3056.0|3056|FDK60|16.5|Regular|0.094246644|Baking Goods|98.9068|OUT018|2009|Medium|Tier 3|Supermarket Type2|1749.7224
3057|3057|3057|3057|3057|3057|3057|3057|3057.0|3057|FDX25|16.7|Low Fat|0.10203648|Canned|180.9292|OUT035|2004|Small|Tier 2|Supermarket Type1|2736.438
3058|3058|3058|3058|3058|3058|3058|3058|3058.0|3058|NCM30||Low Fat|0.066969525|Household|39.2796|OUT027|1985|Medium|Tier 3|Supermarket Type3|701.7532
3059|3059|3059|3059|3059|3059|3059|3059|3059.0|3059|FDK14|6.98|LF|0.041071581|Canned|82.5934|OUT013|1987|High|Tier 3|Supermarket Type1|1310.2944
3060|3060|3060|3060|3060|3060|3060|3060|3060.0|3060|NCP18|12.15|Low Fat|0.028656248|Household|149.3708|OUT045|2002||Tier 2|Supermarket Type1|1203.7664
3061|3061|3061|3061|3061|3061|3061|3061|3061.0|3061|FDH26|19.25|None|0.034693175|Canned|140.1496|OUT035|2004|Small|Tier 2|Supermarket Type1|1552.6456
3062|3062|3062|3062|3062|3062|3062|3062|3062.0|3062|DRK23||Low Fat|0.071628097|Hard Drinks|251.90400000000002|OUT027|1985|Medium|Tier 3|Supermarket Type3|4301.068
3063|3063|3063|3063|3063|3063|3063|3063|3063.0|3063|FDB60|9.3|Low Fat|0.028516696|Baking Goods|194.6136|OUT035|2004|Small|Tier 2|Supermarket Type1|3110.6176
3064|3064|3064|3064|3064|3064|3064|3064|3064.0|3064|NCN17|11.0|Low Fat|0.054939029|Health and Hygiene|101.4358|OUT046|1997|Small|Tier 1|Supermarket Type1|1608.5728
3065|3065|3065|3065|3065|3065|3065|3065|3065.0|3065|FDE10|6.67|Regular|0.090130537|Snack Foods|131.4626|OUT045|2002||Tier 2|Supermarket Type1|1705.1138
3066|3066|3066|3066|3066|3066|3066|3066|3066.0|3066|FDR58|6.675|Low Fat|0.0|Snack Foods|92.9462|OUT018|2009|Medium|Tier 3|Supermarket Type2|1018.0082
3067|3067|3067|3067|3067|3067|3067|3067|3067.0|3067|FDA33|6.48|Low Fat|0.033893487|Snack Foods|147.0076|OUT035|2004|Small|Tier 2|Supermarket Type1|3103.9596
3068|3068|3068|3068|3068|3068|3068|3068|3068.0|3068|FDN24|14.1|low fat|0.11390811699999999|Baking Goods|53.3956|OUT017|2007||Tier 2|Supermarket Type1|982.7208
3069|3069|3069|3069|3069|3069|3069|3069|3069.0|3069|DRI13|15.35|Low Fat|0.020326962|Soft Drinks|216.7508|OUT046|1997|Small|Tier 1|Supermarket Type1|1736.4064
3070|3070|3070|3070|3070|3070|3070|3070|3070.0|3070|FDX21|7.05|Low Fat|0.08509812|Snack Foods|108.2912|OUT049|1999|Medium|Tier 1|Supermarket Type1|2293.0152
3071|3071|3071|3071|3071|3071|3071|3071|3071.0|3071|FDQ40|11.1|Regular|0.035997543|Frozen Foods|176.9712|OUT013|1987|High|Tier 3|Supermarket Type1|3691.1952
3072|3072|3072|3072|3072|3072|3072|3072|3072.0|3072|FDX23|6.445|Low Fat|0.029686148|Baking Goods|96.4436|OUT035|2004|Small|Tier 2|Supermarket Type1|378.1744
3073|3073|3073|3073|3073|3073|3073|3073|3073.0|3073|FDD17|7.5|LF|0.032626952|Frozen Foods|235.9906|OUT046|1997|Small|Tier 1|Supermarket Type1|6893.0274
3074|3074|3074|3074|3074|3074|3074|3074|3074.0|3074|DRH03|17.25|Low Fat|0.035057688|Dairy|91.61200000000001|OUT035|2004|Small|Tier 2|Supermarket Type1|279.63599999999997
3075|3075|3075|3075|3075|3075|3075|3075|3075.0|3075|FDG60|20.35|Low Fat|0.060699725|Baking Goods|233.3616|OUT046|1997|Small|Tier 1|Supermarket Type1|6093.4016
3076|3076|3076|3076|3076|3076|3076|3076|3076.0|3076|FDB32||Low Fat|0.041063069|Fruits and Vegetables|93.5778|OUT019|1985|Small|Tier 1|Grocery Store|187.7556
3077|3077|3077|3077|3077|3077|3077|3077|3077.0|3077|DRE12|4.59|Low Fat|0.070767174|Soft Drinks|111.986|OUT035|2004|Small|Tier 2|Supermarket Type1|792.302
3078|3078|3078|3078|3078|3078|3078|0|3078.0|3078|FDR12|12.6|Regular|0.031598706000000004|Baking Goods|172.9764|OUT045|2002||Tier 2|Supermarket Type1|2233.0932
3079|3079|3079|3079|3079|3079|3079|3079|3079.0|3079|DRH11|5.98|Low Fat|0.075495088|Hard Drinks|55.3614|OUT013|1987|High|Tier 3|Supermarket Type1|497.3526
3080|3080|3080|3080|3080|3080|3080|3080|3080.0|3080|FDY28|7.47|Regular|0.15277077|Frozen Foods|214.4218|OUT018|2009|Medium|Tier 3|Supermarket Type2|4274.436
